Transaction_Amount,Transaction_Type,Account_Balance,Device_Type,Location,Merchant_Category,IP_Address_Flag,Previous_Fraudulent_Activity,Daily_Transaction_Count,Avg_Transaction_Amount_7d,Failed_Transaction_Count_7d,Card_Type,Card_Age,Transaction_Distance,Authentication_Method,Is_Weekend,Fraud_Label,Amount_to_Avg_Ratio
28.8,0,38367.81,1,0,0,0,0,9,384.64,0,2,3,1033.38,0,1,1,0.07485574673805687
69.64,1,52331.51,2,4,1,0,1,12,255.25,2,0,163,4327.15,0,0,0,0.27272371255140004
86.32,2,82958.2,2,4,3,0,1,14,213.21,0,1,194,3706.67,0,0,0,0.40466926070038906
42.55,1,51765.38,0,3,4,1,0,8,383.47,2,2,32,1618.39,2,0,0,0.11093151184920612
26.65,0,45761.64,2,3,4,0,1,13,377.43,1,0,157,4121.08,1,0,0,0.07059041665563001
88.58,3,55032.65,0,1,1,0,1,10,255.17,0,1,189,576.12,0,0,0,0.34700513182120896
22.5,1,90047.23,1,3,4,0,0,5,254.89,2,0,70,659.12,3,0,0,0.08823875446095926
49.43,3,52474.88,1,1,0,0,0,5,493.65,1,3,143,4848.29,0,1,0,0.1001113924050633
15.21,3,74293.55,2,0,2,0,0,14,386.73,1,2,2,4989.97,0,0,0,0.039319597756120254
28.5,0,9823.2,2,0,4,0,0,5,373.06,2,2,57,2922.05,0,1,0,0.07637474541751527
24.71,2,73290.58,2,4,2,0,0,10,468.26,4,2,144,2990.79,3,0,1,0.05275856179007601
18.02,2,57294.75,1,4,0,0,0,11,189.16,4,3,230,4888.21,0,0,1,0.09521293458734018
221.57,0,1176.1,2,1,4,0,0,8,289.03,3,2,37,4291.9,3,0,0,0.7663334832082455
138.59,3,74307.12,1,4,3,0,0,11,312.6,0,0,147,3927.57,0,1,1,0.44320434921650137
361.5,0,25375.28,2,0,2,0,0,5,346.52,2,2,133,986.45,3,0,0,1.0429288558075125
15.81,1,41659.58,1,0,4,0,0,5,30.21,3,0,181,2282.79,3,0,1,0.5216100296931705
83.47,2,15908.1,1,2,1,0,0,6,486.06,0,0,186,1636.86,1,1,0,0.17169244693105148
395.73,2,37963.86,2,2,1,0,0,9,179.25,2,1,154,4073.1,2,0,0,2.2064678003902984
36.3,0,36661.58,1,1,2,0,0,11,230.9,4,1,93,1939.84,2,0,1,0.15714285714285714
71.49,3,3185.08,2,4,1,0,0,3,297.77,3,0,191,489.85,3,0,1,0.24000402860308187
372.56,0,43900.34,1,1,2,0,0,7,341.87,4,2,169,289.94,1,0,1,1.0894522911366493
42.45,0,56987.85,2,3,2,0,0,11,421.19,1,0,155,1144.98,2,0,0,0.10076194545325073
86.71,2,56511.56,0,0,4,0,0,10,489.54,1,3,18,4865.68,1,0,0,0.17708929009067884
87.88,1,63781.24,2,4,0,0,0,14,426.86,1,3,213,451.77,0,0,0,0.20582724376990816
104.15,1,40058.45,1,0,0,0,0,5,370.74,0,3,55,634.79,2,1,0,0.2808488836155754
20.0,3,95317.49,0,1,3,0,0,4,463.97,0,3,30,3595.38,0,0,0,0.04309694658133471
29.9,2,10772.75,0,1,4,0,0,5,486.01,4,0,237,2335.51,1,0,1,0.06150871201991318
197.84,0,90278.15,1,1,2,0,0,11,234.6,3,3,98,3651.57,1,1,0,0.8429484448231785
10.61,3,62325.35,0,1,0,1,0,11,378.38,4,2,234,2556.54,3,0,1,0.02803318537307123
31.89,0,5658.3,0,2,4,0,0,4,309.3,0,1,32,4722.35,1,1,0,0.10307045895281189
66.43,2,61767.44,0,1,1,0,0,12,429.35,0,3,152,3196.67,3,1,0,0.15468622656886716
50.29,0,12229.81,0,0,4,0,0,13,415.32,2,0,235,4749.68,0,1,0,0.1210582061528092
179.35,3,60501.03,2,3,0,0,0,13,103.84,0,2,145,1292.09,1,0,1,1.725514720030787
318.13,1,57663.95,1,4,1,0,0,5,207.43,4,0,171,3.39,1,0,1,1.5329349973497808
198.21,3,5307.94,0,4,3,0,0,9,300.9,0,0,180,4463.54,3,0,0,0.6585049833887043
211.99,2,60145.33,2,0,1,0,1,7,472.97,1,1,125,4211.94,2,0,0,0.4481155008772486
32.12,3,89605.78,2,1,3,0,0,11,396.49,3,3,118,1574.24,1,0,1,0.08099044353110264
40.06,3,34148.45,2,4,3,0,0,14,31.34,3,0,67,3497.6,0,0,0,1.2741730279898218
31.63,3,40102.94,1,0,2,0,0,11,347.43,4,1,203,3889.46,2,0,1,0.09101372543377549
246.37,3,47585.03,1,2,2,0,0,9,313.94,0,1,3,4640.53,2,0,1,0.784517895809451
282.65,1,52019.09,0,3,1,0,0,5,184.94,3,1,48,3218.35,0,0,0,1.5275075659316903
3.12,0,83015.43,2,3,4,0,0,10,294.78,3,0,151,3818.53,2,0,1,0.010580575149213239
90.37,1,30518.42,1,0,4,0,0,3,305.18,1,0,212,903.0,1,1,1,0.296023322851153
163.71,3,4398.51,1,1,2,0,0,6,421.65,4,1,167,1123.25,0,0,1,0.388168346176645
97.02,0,4930.6,0,4,2,0,1,14,347.13,1,2,230,1032.81,0,1,0,0.2794113411859574
41.62,1,94364.76,0,3,2,0,1,7,27.45,1,2,96,758.43,3,1,1,1.5107078039927404
114.16,2,10272.69,1,4,4,0,0,6,388.07,3,1,195,3656.82,2,0,0,0.2940979467758971
39.1,2,61805.19,2,4,2,0,0,3,266.13,1,1,24,2896.17,2,1,0,0.1468654922435488
17.31,1,57766.83,0,0,4,0,0,2,41.5,2,2,87,3263.26,2,0,1,0.4161057692307692
14.57,3,42379.26,2,1,0,0,0,7,331.29,3,2,181,4685.82,3,0,0,0.04396632366697848
13.39,2,33216.84,1,4,1,0,0,12,59.96,3,2,239,4258.47,2,0,1,0.22294372294372294
157.26,1,41623.76,2,4,1,0,0,4,342.41,3,2,87,3388.88,2,1,0,0.4591398791276166
180.24,0,45656.35,0,0,2,0,0,3,384.6,0,0,229,3565.33,1,0,0,0.46852092539641277
30.94,2,65305.36,1,3,1,0,0,10,119.31,1,1,97,3543.42,1,0,0,0.25910727744745
66.99,3,58724.66,1,1,2,0,0,13,17.19,2,3,2,1618.98,3,1,0,3.874493927125505
172.6,0,17590.44,0,1,3,0,0,11,429.63,4,0,16,2477.98,1,1,1,0.40164754613361875
34.49,1,62407.05,0,4,2,0,0,14,176.49,1,1,38,3754.82,3,1,1,0.1953111727730902
196.94,3,94123.07,1,0,0,0,0,9,109.16,2,0,40,3623.02,1,0,0,1.8024894746476297
14.67,0,25528.27,2,3,0,0,0,3,452.02,3,0,27,733.13,2,0,0,0.03244713792798372
181.91,1,97642.39,2,0,1,0,0,13,97.33,0,1,144,1187.66,1,0,0,1.8670840603510213
98.4,3,65562.76,2,4,2,0,0,1,62.04,4,2,88,918.62,2,0,1,1.5835210814290313
261.13,0,47771.51,0,3,3,0,0,5,315.33,0,2,105,2143.74,1,0,0,0.8278540405161208
146.84,1,32969.62,1,4,1,0,0,10,393.26,0,3,231,2487.69,1,0,0,0.3732967256457189
545.32,1,85908.15,2,3,4,0,0,10,319.8,2,0,117,1393.8,3,1,0,1.704657705532979
40.07,1,43407.88,2,3,4,0,1,7,99.17,3,2,70,2952.53,0,0,1,0.4036466203283973
68.91,1,60141.89,0,2,0,0,0,6,266.89,2,2,157,118.77,0,0,0,0.25809955429042286
123.17,2,31175.33,2,4,4,0,0,12,22.58,0,3,173,121.31,1,0,1,5.430776014109347
201.06,3,36500.43,1,0,4,0,0,6,107.6,0,2,214,2091.97,0,1,0,1.8668523676880224
92.14,0,12544.09,2,2,0,0,0,1,263.95,2,2,79,3920.58,2,0,0,0.3489490626775232
305.01,3,60081.41,1,3,1,0,1,1,222.81,4,0,207,1427.95,3,0,1,1.368310080301467
335.88,0,5879.54,0,1,2,0,0,4,441.75,2,0,191,1873.05,3,0,0,0.7601674776507864
161.08,0,696.66,1,1,0,0,0,7,270.07,1,0,15,3932.35,0,0,1,0.5962171965799312
73.11,2,66166.99,0,1,4,0,0,5,373.92,2,3,197,466.46,3,0,0,0.19547083043687502
50.45,2,11039.57,0,0,4,0,0,14,379.8,4,0,2,3808.28,0,1,1,0.13279810476441167
87.51,2,25097.57,2,2,4,0,0,5,159.01,2,2,239,3131.55,1,1,0,0.5499968575199549
102.19,1,67732.97,2,2,3,0,0,13,312.47,0,0,61,1086.79,3,0,0,0.32693476661227877
8.55,1,67292.88,0,1,0,0,0,4,493.25,3,2,21,1696.6,2,0,0,0.017330495591365156
24.21,3,1550.3,1,1,4,0,0,6,282.85,2,1,229,3922.48,1,1,0,0.08556282028626964
20.35,2,12967.31,2,1,4,1,0,13,151.04,2,3,208,3318.48,2,0,0,0.13464337700145562
41.78,1,34515.62,0,0,2,0,0,9,403.24,2,0,157,2602.16,1,0,0,0.10358506470967421
114.59,1,84775.02,1,0,2,0,0,8,426.38,3,3,63,1130.77,3,1,0,0.2686878634402551
63.65,0,29098.28,1,1,1,0,0,4,127.49,3,1,36,250.64,0,0,0,0.49886354729994514
103.05,2,14303.12,0,3,2,0,0,2,427.24,3,1,212,4974.94,3,1,0,0.24114288388636682
4.68,0,44491.84,2,1,1,0,0,7,212.3,0,2,141,591.46,2,1,0,0.022033898305084745
193.51,0,49045.42,1,0,2,0,0,12,263.71,4,3,56,2057.7,3,1,1,0.7335203366058906
29.28,0,55747.73,1,3,2,0,0,8,390.95,1,3,42,4957.89,1,1,0,0.0748753356348293
52.32,3,96861.55,0,3,0,0,0,5,37.92,2,1,125,3231.44,1,0,0,1.376117832719621
2.15,3,10252.14,1,2,0,1,0,6,40.98,4,1,234,65.78,2,1,1,0.05233690360272639
17.99,2,12748.34,1,3,4,0,0,12,455.41,2,2,39,2532.89,3,0,0,0.0394941933217712
66.24,1,23888.22,0,2,0,0,0,3,314.41,4,0,40,3915.34,1,0,1,0.21061333502909282
32.6,1,43567.71,0,1,0,0,1,11,496.56,3,0,162,219.26,0,0,0,0.06563846494583819
36.93,2,26199.4,0,1,0,0,0,5,159.29,3,2,111,4380.08,0,0,0,0.23169584039149257
166.48,2,72483.71,0,4,3,0,0,1,89.41,3,2,220,1844.61,0,1,0,1.85990392134957
47.4,1,15431.38,2,1,4,0,0,5,323.58,4,0,55,4674.51,3,1,1,0.14644092931290162
35.1,3,42153.35,1,2,1,0,0,8,315.03,4,1,233,3124.25,0,0,1,0.11138260400469648
119.71,1,28571.82,0,4,4,0,0,1,177.28,1,2,125,570.54,2,0,0,0.6748787912955238
98.37,1,20972.24,0,3,1,0,0,9,371.75,1,3,135,366.65,3,0,0,0.2645421540943929
100.79,3,97903.05,2,0,1,0,0,4,125.59,3,2,34,3808.22,2,0,0,0.8018935476171534
151.98,3,47393.91,2,3,4,0,0,13,459.25,3,0,6,897.13,0,1,1,0.33085882224882984
40.0,0,8273.21,1,1,3,0,0,14,403.64,0,2,118,4466.12,1,1,0,0.09907366126715213
74.01,0,88867.94,0,2,3,0,0,3,469.04,1,3,93,1058.18,1,0,0,0.157756746387006
76.3,0,76444.39,2,2,1,0,0,9,387.6,1,0,10,954.33,1,0,0,0.19680165076089756
153.86,2,60277.26,2,1,0,0,0,4,65.94,2,1,159,2399.0,1,0,0,2.3298001211387045
165.5,0,47750.41,1,2,2,0,0,14,150.99,4,1,226,350.82,2,0,1,1.095373618373155
8.18,1,53234.82,0,2,2,0,0,2,424.47,0,0,103,4850.96,0,1,1,0.019266552040888424
59.65,1,5436.26,2,0,2,0,0,7,368.06,1,0,164,3395.11,1,1,0,0.1620219469795741
38.03,1,63752.77,2,0,3,0,0,6,265.19,3,0,175,3351.62,1,1,0,0.143352557578499
86.46,1,69992.12,0,3,0,0,0,6,401.36,0,2,114,151.28,2,0,1,0.21536392168584662
7.16,0,10382.3,2,4,3,0,0,13,15.78,4,2,237,2086.76,0,0,1,0.4508816120906801
100.64,1,2976.34,0,1,4,0,0,8,386.27,4,2,36,2409.14,3,1,1,0.2604757098118384
153.36,0,15810.39,0,3,0,0,0,3,251.42,2,0,1,2778.34,2,0,0,0.609732824427481
139.94,2,48985.75,0,2,0,0,0,11,376.51,2,1,227,443.67,1,1,1,0.3715780250126125
21.29,3,28249.74,0,0,4,0,0,13,280.79,0,2,61,112.27,3,0,0,0.07579479511552564
109.11,1,72522.98,2,3,2,0,0,4,222.39,2,0,209,4344.39,3,0,0,0.4904040631039598
108.19,1,31364.99,0,4,3,0,0,13,495.78,4,2,151,1268.17,3,1,1,0.21817778494797127
152.24,2,25396.03,2,4,3,1,0,4,261.59,2,1,158,3674.98,1,1,0,0.5817570407734343
48.15,2,77081.51,0,4,2,0,0,12,212.54,0,1,112,216.82,1,1,0,0.2264390519187359
52.13,0,1603.64,2,0,2,0,0,14,235.23,3,3,204,4595.92,2,1,0,0.2215187183954447
121.39,3,47452.63,2,4,4,0,1,14,308.26,2,0,87,3825.28,0,0,0,0.39366325074588143
65.11,3,57202.4,1,3,3,0,1,2,221.59,4,1,4,3053.88,1,0,1,0.2936984076864089
45.59,1,39022.7,1,3,0,0,0,2,146.7,0,2,164,219.09,3,0,0,0.3105585831062671
328.23,3,5473.55,1,3,1,0,0,5,379.78,1,0,123,1574.82,2,0,0,0.8640360113720122
100.28,1,48921.41,0,2,3,0,0,13,191.33,2,0,128,2402.73,2,0,0,0.5238468369639032
149.33,0,82210.96,2,0,0,0,0,10,184.27,3,1,11,2671.06,3,0,0,0.8099473884037534
11.17,3,53091.4,0,4,3,0,0,7,161.54,2,1,17,3479.54,2,0,0,0.06910418213313536
19.64,3,15295.75,0,0,4,0,0,6,16.33,2,1,186,113.73,1,1,0,1.1953743152769325
39.26,3,57133.67,1,1,1,0,0,2,484.21,4,2,111,2107.11,0,1,1,0.08106378146228654
15.61,0,97641.79,2,1,1,0,0,9,405.5,4,3,203,822.84,2,0,1,0.0384861932938856
54.29,1,56901.65,2,4,1,0,0,3,374.9,4,2,15,700.12,0,0,1,0.14477333333333334
10.66,3,84480.2,2,1,4,0,0,12,44.53,4,0,194,2948.27,1,0,1,0.23885278960340578
30.05,3,4407.5,1,0,0,0,0,3,310.14,4,0,105,2972.68,3,0,1,0.0968604951005673
84.08,1,51362.92,2,3,1,0,0,1,217.21,0,3,49,939.84,0,0,0,0.38691270535180156
45.8,3,96125.08,0,3,4,0,0,1,199.0,0,0,231,2416.94,0,0,0,0.23003515821195378
39.21,0,6257.57,1,4,4,0,0,2,248.69,1,0,114,3186.51,1,0,0,0.15760279754009407
39.86,0,45403.55,0,3,3,0,0,4,314.59,1,3,31,4871.99,3,1,0,0.12666433633099242
29.93,2,98159.46,0,2,0,0,0,6,282.15,2,1,143,3143.39,2,0,0,0.10604074402125775
9.99,1,77913.14,2,3,3,0,0,4,188.35,0,2,182,2314.49,0,1,0,0.05301140886176705
328.11,3,99392.39,2,3,3,0,1,7,466.29,1,1,90,1951.26,0,0,0,0.703509938034692
185.56,1,21735.96,1,3,1,0,0,1,209.05,0,2,63,2441.43,3,1,0,0.8872101362658379
40.46,2,86759.48,1,4,0,0,0,2,296.45,2,3,204,781.74,2,0,0,0.13643567695161019
356.5,0,20763.58,0,2,4,0,0,6,99.2,2,0,116,2037.03,2,0,0,3.5901309164149042
135.24,1,64351.11,0,3,1,0,0,12,228.0,2,1,136,4170.91,2,0,0,0.5928978518193775
74.66,1,49573.07,0,3,4,0,0,4,413.59,1,3,201,4721.97,2,1,0,0.18047330126423167
307.04,1,66684.5,0,0,1,0,0,14,300.41,1,0,84,4584.38,3,0,1,1.0217297261322418
33.94,2,46778.04,1,3,1,0,0,6,199.88,1,2,125,219.57,1,0,0,0.1697169716971697
100.49,1,30086.37,0,0,3,0,0,3,314.63,0,1,71,4647.12,1,0,0,0.3192895497728211
117.28,1,55182.52,0,2,4,0,0,7,59.12,0,2,172,1457.39,2,1,1,1.9804120229652145
27.05,0,9065.24,0,0,2,0,0,9,457.22,1,0,103,1108.04,3,0,1,0.05914895478002274
45.77,0,51856.09,1,3,0,0,0,7,338.56,2,0,235,1487.93,0,0,0,0.1351502982342172
12.64,1,86651.63,0,3,1,0,0,5,265.76,0,2,75,4998.6,3,0,0,0.047543820055668394
103.62,1,97639.24,2,2,1,0,0,4,257.48,4,1,18,4819.36,2,0,1,0.40228278593058464
168.55,0,29486.06,1,2,1,0,0,1,216.63,1,3,41,915.7,0,0,0,0.7776957504729388
300.02,1,65805.43,0,2,1,0,0,12,326.08,3,1,22,4638.19,1,1,0,0.9197988840517505
200.91,0,98801.07,1,2,3,0,0,4,393.32,1,2,15,2716.2,3,1,0,0.5106756138477963
19.85,2,35294.51,1,1,1,0,0,6,450.4,2,2,201,1599.34,0,0,1,0.044062153163152054
83.47,1,93244.19,1,2,0,0,0,10,306.11,0,0,35,3701.1,2,1,0,0.27259070572482935
91.96,0,85998.17,2,3,0,0,0,13,293.98,3,1,96,2512.15,3,0,0,0.3127040261153427
8.87,3,83326.79,2,0,3,0,0,14,237.78,2,0,190,2221.74,1,1,0,0.03728770808811165
51.73,2,31681.62,2,2,1,0,0,4,259.47,3,2,51,3924.19,3,0,0,0.1992911353392148
65.34,3,45540.36,0,2,1,0,0,11,98.65,2,1,36,277.32,1,0,0,0.6616708860759494
142.26,1,98854.77,2,4,3,1,0,10,153.53,4,1,30,3897.55,0,0,1,0.925991017379418
51.37,3,52473.6,0,2,4,0,0,11,47.95,2,0,225,1751.4,3,0,1,1.0690946930280956
90.31,3,13885.29,2,3,0,0,0,7,238.69,0,1,80,2568.61,3,0,0,0.3781984170191382
21.6,2,53216.13,0,1,2,0,0,11,223.8,4,2,31,922.2,2,0,1,0.09647163912460921
18.03,1,2491.64,0,3,0,0,0,3,71.81,2,2,234,1658.01,1,0,0,0.25073007926574886
3.19,0,90895.77,1,1,1,0,0,3,332.94,3,1,174,1860.65,3,1,0,0.00957842901753543
112.59,3,43883.72,1,3,0,0,0,13,68.5,2,2,64,1459.35,0,0,1,1.641253644314869
7.19,0,6708.39,0,3,2,0,0,10,424.65,1,0,227,1234.39,1,0,0,0.016927604473219542
15.84,2,84439.09,0,1,1,0,0,3,453.46,0,3,75,1243.9,0,0,1,0.034923714613281594
200.9,0,71776.95,1,4,2,0,0,1,233.1,4,0,215,38.61,2,0,1,0.8614922813036021
78.86,1,88469.57,0,4,3,0,0,3,441.3,2,2,217,308.08,1,1,0,0.17865881286814678
16.41,1,30237.52,0,0,0,0,0,1,434.39,4,1,45,1062.6,0,0,1,0.03776841814541186
255.83,0,45818.17,0,4,0,0,0,14,117.32,3,3,206,1339.19,3,0,0,2.1787600068131496
92.67,0,9304.01,1,0,2,0,0,10,218.27,2,0,23,4206.46,3,0,0,0.42437147959884597
176.42,3,37169.86,1,0,2,0,1,9,40.92,0,3,37,1816.74,2,1,0,4.300828863968795
73.04,2,10557.45,2,3,4,0,0,11,113.85,1,3,9,2150.06,0,1,0,0.6409828872312419
150.69,0,76982.78,0,2,3,0,0,14,345.26,1,2,76,3643.38,2,0,0,0.43632731063238356
42.44,1,38035.38,0,4,1,0,0,7,332.55,2,2,135,4627.08,2,0,0,0.12758154216143092
5.61,0,6834.72,1,4,0,0,1,2,329.79,2,2,162,4322.69,0,0,0,0.017005668556185394
11.82,3,81584.04,0,0,1,0,0,3,250.6,0,1,27,2898.93,1,1,0,0.047147985640207425
184.16,2,5479.21,1,0,3,0,0,13,110.2,1,0,1,2561.93,1,0,0,1.6696282864913872
58.18,1,84141.46,0,3,0,0,0,6,73.24,0,2,183,86.75,0,0,0,0.7932915189528226
79.64,2,39550.04,0,2,0,0,0,8,53.09,4,3,221,3017.49,0,0,1,1.4972739236698627
198.31,0,79325.88,0,1,1,0,0,7,267.2,4,1,117,582.55,0,0,1,0.7419004863449308
10.86,2,10376.25,2,1,2,0,0,4,255.32,1,3,164,3460.3,2,1,0,0.04251820530890298
163.57,3,56030.46,0,2,1,0,0,14,462.43,1,2,124,684.72,2,0,0,0.3536419259291289
169.14,1,27783.32,0,0,3,0,0,14,418.94,0,3,121,1900.54,3,0,0,0.40363688430698735
212.17,1,31751.93,1,0,2,1,0,12,33.44,3,0,74,2664.3,1,1,0,6.325879546809779
81.66,2,42647.78,1,3,3,0,0,3,257.74,1,1,15,2998.37,3,0,0,0.31670803599131236
227.03,0,58693.35,1,4,3,0,0,11,174.3,1,2,205,4306.41,0,1,0,1.3017775229357798
118.68,3,3472.74,0,1,4,0,0,10,306.27,4,3,187,4710.03,1,1,1,0.38737474295786145
22.05,0,38411.8,0,3,3,0,1,1,265.51,2,0,49,1630.09,2,0,0,0.08301645269379918
78.42,0,41967.71,2,1,1,0,0,1,118.05,1,3,33,1510.3,1,0,0,0.6637325433770631
209.57,3,54638.52,1,1,1,0,0,10,112.94,2,3,125,3792.33,2,0,0,1.8539455060155698
3.35,2,57954.21,1,0,2,0,0,10,231.19,0,1,172,2829.38,2,0,0,0.014483981149206624
166.55,1,70354.99,0,3,1,0,0,14,420.63,1,3,168,2828.46,3,0,0,0.39585957740118366
22.3,1,84467.89,0,4,2,0,0,11,379.49,4,0,160,192.54,0,0,1,0.05874759609051872
70.87,3,87788.01,2,4,2,0,0,6,118.73,3,2,146,322.1,2,1,0,0.5963982159387361
67.09,3,31572.85,2,0,3,0,0,8,485.14,2,1,65,502.09,0,0,0,0.13826147885582393
51.5,2,97803.81,2,4,0,1,0,4,436.17,4,2,53,3052.96,1,1,1,0.11804616407270725
4.62,3,61780.47,2,2,1,1,0,10,102.65,1,1,173,3793.33,2,1,0,0.044963503649635035
102.05,3,73855.29,0,4,2,0,0,14,201.55,3,2,154,655.69,0,1,0,0.5060748822216712
49.06,1,8635.76,0,3,4,0,0,6,263.54,0,1,221,871.41,3,0,1,0.18608708845395233
99.71,1,61175.31,1,2,2,0,0,7,474.83,4,1,238,1997.72,2,0,1,0.20994672899164085
86.02,1,28929.61,2,1,1,0,0,12,320.75,4,0,25,2606.44,1,0,1,0.26810035842293906
111.53,2,99804.93,1,3,2,0,0,14,334.67,1,1,115,1309.47,1,0,0,0.3331541058039848
4.1,1,28477.48,0,4,2,0,0,14,71.71,2,0,217,1096.81,1,1,0,0.057095112101378645
6.9,3,83440.79,2,0,3,0,0,2,490.28,3,2,198,263.33,1,0,0,0.014070720665606265
79.3,2,76939.37,0,1,0,0,0,9,99.99,1,1,128,2356.68,0,0,0,0.7922869417524229
28.97,3,77123.82,1,2,1,0,0,7,438.43,0,0,19,2479.63,0,0,0,0.06606161494082502
16.69,1,68800.6,1,4,2,0,0,4,28.95,1,1,201,1438.75,3,0,0,0.574526678141136
114.54,2,83219.49,0,1,3,0,0,6,195.31,4,3,127,1935.45,3,0,1,0.5861521928253416
2.97,2,64657.82,2,0,4,0,0,8,333.45,3,2,62,2265.99,0,1,0,0.00890421226202968
95.0,1,25653.06,2,2,3,0,0,3,271.9,1,2,102,1100.78,3,0,0,0.3492647058823529
5.09,0,52182.74,2,3,4,0,1,1,99.72,3,3,176,1441.7,3,0,0,0.05099178521338409
60.6,2,67987.46,0,1,1,0,0,14,76.83,0,0,44,792.02,2,0,0,0.7877291043806058
76.34,0,57836.59,0,0,3,0,0,8,33.65,1,0,188,3199.91,0,0,0,2.261925925925926
64.33,1,50511.56,1,3,3,0,0,8,424.31,0,2,7,2922.44,0,1,0,0.1515751278245093
24.81,2,60261.32,0,3,0,0,0,4,287.52,2,3,87,1436.02,2,0,0,0.08625964814686043
30.43,2,12487.58,2,0,1,0,0,4,434.75,0,3,193,2584.55,0,1,0,0.06997815338622514
398.75,2,67187.43,0,2,2,0,1,5,267.34,2,0,117,39.78,2,0,0,1.4909886329644033
263.7,1,21956.21,0,3,3,0,1,10,350.75,3,0,133,2914.12,2,0,0,0.751603249251817
22.52,3,96313.87,0,0,4,0,0,10,72.85,0,0,205,4987.17,2,0,0,0.3087045921864291
60.99,2,45413.17,0,4,1,0,1,4,282.35,0,3,134,4413.02,1,0,0,0.21593202336696757
41.95,2,17177.51,0,0,4,0,0,12,107.24,1,0,40,1411.08,0,0,0,0.39081423514067454
50.7,0,89077.98,1,3,4,0,0,4,280.95,3,2,78,1153.83,2,0,1,0.1803949475182352
82.34,3,52569.45,1,2,1,0,0,10,134.86,2,2,68,3896.08,2,0,0,0.6101066982809721
16.61,3,8458.3,2,0,2,1,0,6,368.98,2,0,96,397.58,2,0,0,0.04500379321556301
114.08,0,74851.05,1,4,0,0,0,1,225.17,0,0,91,4776.82,2,0,0,0.5064145247924713
51.65,2,16058.01,1,3,3,0,0,14,41.79,0,0,42,1158.25,2,1,1,1.2329911673430412
240.92,2,30709.59,2,3,3,0,0,4,23.72,0,2,48,787.62,0,1,0,10.114189756507136
218.39,1,12243.91,1,0,4,0,0,5,142.56,3,2,48,2976.24,0,0,0,1.5308425627365765
48.26,0,33349.95,1,4,3,0,0,1,278.61,1,0,177,2000.29,0,0,0,0.17315489218183772
20.66,3,62924.96,1,0,3,1,0,13,268.33,1,0,42,2964.52,1,0,0,0.07696606191558321
158.91,2,75248.3,0,4,3,0,0,13,198.35,0,3,75,3557.89,1,1,0,0.8007558578987151
80.49,2,78358.61,2,0,1,0,0,14,395.62,2,2,175,219.15,3,0,0,0.20340139492570503
70.05,1,68749.07,0,0,4,0,0,10,78.6,3,2,7,4095.27,3,0,0,0.8900889453621348
40.29,1,62652.3,1,1,1,0,0,5,400.29,3,2,133,58.69,1,1,0,0.10062688878343613
14.93,0,74441.35,0,1,3,0,1,9,209.73,4,2,180,90.7,1,0,1,0.07115283801172378
209.32,1,94032.44,1,1,2,0,0,7,213.07,3,0,202,1370.19,1,0,0,0.9819392972744758
194.19,3,53509.59,0,3,4,0,0,13,329.81,4,3,136,2911.93,3,1,1,0.5886150768391379
22.86,0,78947.41,0,0,1,0,0,9,142.51,0,1,7,3643.08,2,1,0,0.16029731435383215
197.93,1,77101.21,0,0,2,0,1,3,475.15,0,0,210,1926.9,3,0,0,0.41647553918990005
75.55,1,15309.44,0,2,1,0,0,11,342.31,4,0,13,2807.48,3,1,1,0.22064192050465814
19.43,0,31312.6,1,1,2,1,0,2,412.54,0,3,121,1534.89,0,0,0,0.047087049243892974
30.27,3,68763.0,1,0,2,0,0,14,171.97,1,1,112,534.2,2,0,0,0.17591677805544256
40.92,1,3824.13,0,1,2,0,0,8,486.58,1,3,99,4140.51,2,1,0,0.0840798882222405
84.88,1,57086.46,2,4,3,0,0,9,126.51,2,1,19,1434.75,0,0,0,0.6704051812653029
17.77,1,79102.0,2,0,3,0,0,5,354.28,2,1,88,3834.02,1,1,0,0.0501439133133924
117.93,3,28960.32,2,2,3,1,0,3,474.53,2,3,3,3571.75,2,1,0,0.24846722710321725
32.55,1,98799.79,1,4,2,0,0,12,436.79,4,2,238,3254.67,2,0,1,0.07450387969511775
63.36,2,33441.73,2,4,3,0,0,5,69.27,0,3,229,2132.49,1,0,1,0.9133631252702898
99.2,1,50507.47,1,1,4,0,0,9,187.23,3,0,34,3660.29,2,0,0,0.5295467890887738
15.23,0,47564.98,2,4,1,0,0,13,287.67,2,1,88,3553.77,0,0,0,0.052924210306842266
6.37,0,66523.58,1,4,0,0,0,6,168.67,4,0,8,3886.43,3,1,1,0.0377436748237246
372.5,3,12420.11,2,4,0,0,0,10,445.77,2,1,68,1451.15,0,0,0,0.8354453091708346
16.71,3,18209.5,1,4,3,0,0,6,14.7,0,1,206,2323.74,1,1,0,1.1290540540540541
89.91,1,15484.25,2,2,4,0,0,3,37.27,4,2,71,1370.91,3,0,1,2.4059405940594054
1.77,0,87693.97,0,4,1,0,0,10,334.38,1,3,164,4321.32,3,1,0,0.005291796220999761
110.27,1,46978.85,0,3,3,0,0,8,294.98,1,3,182,3326.93,3,1,0,0.37369526907957157
95.49,1,57531.48,0,2,0,0,0,8,318.98,4,3,46,3740.57,1,0,1,0.2992666415945844
28.64,3,33516.28,0,0,1,0,0,1,20.95,1,1,235,1020.32,1,0,1,1.3605700712589073
